Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-162.9673,44.611885,-115.61726,-236.30064,110.75,-170.29456,70.33908,-65.04189,-274.6955,104.3,-3.0998361110687256,40781,40.460498332977295,,38
-133.83829,37.32072,-65.63799,-170.7435,81.2,-152.49571,67.16941,-52.93433,-260.2183,112.44444444444444,-2.4350244998931885,41793,41.43656659126282,,39
-175.01448,42.441833,-103.30517,-214.12982,107.75,-197.9083,90.63119,-62.87128,-379.0967,101.4,-2.068600654602051,42807,42.43387985229492,,40
-135.84224,54.404343,-80.955956,-232.88228,97.2,-174.49896,62.239994,-72.82535,-267.8696,103.3,-6.51973295211792,43840,43.4766206741333,,41
-106.31637,84.58769,5.089813,-189.00708,85.0,-176.30823,56.16063,-76.135216,-261.07846,97.27272727272727,-3.1248135566711426,44910,44.53340744972229,,42
-161.59845,101.67909,-48.000984,-279.69513,109.5,-155.11919,55.3536,-52.295883,-233.98297,97.45454545454545,-5.651034832000732,45982,45.593955278396606,,43
-202.29065,47.77925,-142.83087,-271.60516,96.6,-141.37094,51.041714,-75.36615,-237.50174,100.2,-5.087268829345703,46984,46.63689947128296,,44
-148.62692,80.268585,-58.544952,-247.29782,89.6,-211.18033,64.7919,-108.6818,-308.45044,104.1,-2.926971673965454,48025,47.701130390167236,,45
-184.93655,117.1825,-90.95865,-385.6525,107.75,-174.43233,84.16798,-32.90812,-312.817,96.18181818181819,-0.28485798835754395,49083,48.750415563583374,,46
-212.33577,126.922966,-73.22653,-439.26163,100.2,-135.4739,60.007114,-49.678806,-267.57306,95.72727272727273,-3.2892274856567383,50136,49.85289406776428,,47
-46.784157,34.58228,-15.3283,-102.27185,101.75,-101.07495,72.66786,-19.492165,-285.46555,96.18181818181819,-0.6012399196624756,51194,50.888713121414185,,48
-89.10938,25.491451,-67.68533,-131.48418,102.25,-124.59175,64.69368,-61.761314,-247.61145,111.4,-0.1681148260831833,52308,51.97407627105713,,49
-59.39302,21.43722,-29.994217,-84.29235,105.25,-47.158367,65.2016,62.119583,-108.56288,337.25,-0.7855262160301208,53657,53.82344079017639,,50
-98.04885,82.14165,-25.532951,-250.73766,88.4,-106.83897,53.878468,-18.249214,-186.35992,108.0,-0.2510205805301666,54737,54.86259961128235,,51
-117.652695,71.21625,-42.462242,-225.46707,117.75,-76.2877,32.52476,-12.112381,-138.00858,108.2,-1.0569969415664673,55819,55.927958488464355,,52
-60.144676,15.307087,-33.297676,-80.678,96.6,-80.68569,58.567863,-19.891209,-243.1155,106.2,1.7724610567092896,56881,56.97871947288513,,53
-57.49163,17.517803,-33.245308,-77.863266,129.75,-44.479374,25.1331,-13.490662,-106.78224,113.0,0.23469555377960205,57898,58.02657747268677,,54
-72.50987,59.93509,-28.642105,-175.70055,112.5,-107.969185,70.07107,-32.86742,-260.5025,127.33333333333333,2.008720874786377,59044,59.12274646759033,,55
-103.060265,64.25935,-16.429161,-170.14943,140.66666666666666,-70.45009,37.916252,-26.698792,-143.61128,131.5,1.054301142692566,60096,60.15278244018555,,56
-109.88928,115.66398,-37.055634,-309.90216,109.0,-101.38481,80.04125,-20.956238,-280.49097,125.875,3.938157320022583,61103,61.16448450088501,,57
-129.97258,58.913387,-49.621925,-189.22696,147.66666666666666,-111.60937,63.74609,-54.60541,-216.66016,145.71428571428572,0.5840896368026733,62123,62.207850217819214,,58
-89.87124,49.1058,-43.79094,-157.9061,172.66666666666666,-112.20743,47.962414,-54.76029,-181.6091,137.5,0.01014644280076027,63223,63.34873151779175,,59
-153.60132,61.973743,-67.75029,-211.80162,146.66666666666666,-118.774376,73.98602,-34.035027,-248.67418,121.88888888888889,1.2960188388824463,64320,64.44713878631592,,60
-216.91864,81.88354,-80.00336,-295.61084,126.5,-168.42377,58.88319,-84.25921,-265.24786,128.25,-4.6403069496154785,65346,65.50456142425537,,61
-406.5188,76.82547,-314.4082,-502.47357,145.0,-156.40106,91.29781,-44.300625,-289.17587,134.75,-2.082347869873047,66424,66.57020926475525,,62
-192.68309,74.926254,-80.1297,-277.3214,156.75,-171.1078,88.2669,-25.66388,-313.3282,148.85714285714286,-2.889186143875122,67466,67.75969004631042,,63
-209.63362,111.3627,-66.132614,-337.58084,145.0,-173.11955,90.73084,-38.595398,-283.44205,162.85714285714286,2.559896945953369,68606,68.86976099014282,,64
-301.319,101.62516,-181.7847,-430.18878,194.66666666666666,-237.43513,54.922108,-104.26541,-300.35623,136.125,-0.9860783815383911,69695,70.05679750442505,,65
-90.43786,71.363686,-13.134254,-205.8493,121.0,-279.7154,101.50981,-90.1093,-415.8233,154.42857142857142,-4.234842777252197,70776,71.1695294380188,,66
-206.22491,120.72736,-86.24078,-362.61896,120.25,-216.4573,96.06385,-74.71901,-335.15094,203.8,-3.9836978912353516,71795,72.26378083229065,,67
-136.90288,101.724396,-56.04812,-280.37714,147.33333333333334,-187.14432,176.1966,156.06812,-347.6514,208.0,3.7244935035705566,72835,73.3716368675232,,68
-293.8384,56.173115,-244.65417,-372.45654,136.0,-182.96132,77.0154,-49.42075,-268.87054,164.57142857142858,-3.073293924331665,73987,74.49381685256958,,69
-287.4977,65.54015,-207.60628,-368.14093,181.66666666666666,-197.8022,81.276825,-79.06735,-331.2281,202.2,-5.206852436065674,74998,75.6322615146637,,70
-239.98906,31.78031,-198.168,-275.15552,187.66666666666666,-261.22287,144.90846,-27.659302,-485.91302,177.5,-2.0383896827697754,76063,76.79913330078125,,71
-212.87195,75.540665,-137.7195,-310.04736,129.75,-252.33098,95.144295,-31.141258,-333.25458,150.57142857142858,-2.17758846282959,77117,77.9214596748352,,72
-245.75262,81.058495,-164.69414,-326.81113,201.5,-114.628944,65.430084,-56.139046,-253.35672,188.33333333333334,1.4573237895965576,78247,79.03881454467773,,73
