Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-167.14372,108.227104,-26.71231,-440.59863,89.34782608695652,-161.60843,92.78097,3.8243713,-356.37357,93.68181818181819,-120.28648376464844,2061,3.83846378326416,-161.60843,0
-195.48499,102.055016,-60.633633,-441.34723,86.04166666666667,-159.44514,122.47117,6.5531616,-537.753,86.29166666666667,-126.74402618408203,4132,7.58014178276062,,1
-194.18597,91.90707,-82.807144,-394.18817,89.08695652173913,-175.08441,105.24842,0.36897278,-482.4196,88.95652173913044,-131.84805297851562,6178,11.220255136489868,,2
-149.44293,69.85477,-21.632065,-351.9569,93.18181818181819,-171.12651,118.417305,-15.171417,-546.34326,88.0,-132.8997344970703,8202,14.819027185440063,,3
-134.64778,92.781715,42.385696,-287.11237,170.33333333333334,-147.83253,90.707954,-63.138077,-438.50076,88.73913043478261,-117.76192474365234,10243,19.007352828979492,,4
-169.2864,71.13028,-53.879387,-359.58896,96.80952380952381,-135.36897,103.40699,97.36188,-311.018,163.69230769230768,-59.42057800292969,12371,23.047049522399902,,5
-158.67677,117.93818,-34.586742,-483.68958,95.57142857142857,-135.39989,56.772457,-74.47899,-271.13025,86.95652173913044,-108.44751739501953,14371,26.520080089569092,,6
-159.02443,77.55007,-29.652557,-342.975,82.32,-173.63213,86.46658,-71.14831,-410.85504,100.75,-128.04541015625,16386,30.067830324172974,,7
-183.96063,102.36454,-76.77952,-498.396,96.80952380952381,-152.18304,59.942387,-77.25993,-325.38483,86.66666666666667,-117.34420013427734,18466,33.68322014808655,,8
-135.7688,49.4189,-73.52452,-233.63771,92.0909090909091,-131.29346,48.540997,-44.301704,-291.76294,87.34782608695652,-103.72045135498047,20475,37.483054876327515,,9
-124.4907,54.87233,35.857895,-216.71774,84.91666666666667,-156.54259,68.218475,36.177994,-260.1233,94.45454545454545,-115.46173095703125,22553,41.2896192073822,,10
-103.647385,53.832058,2.226982,-260.08072,80.64,-135.80673,33.989586,-44.41556,-199.90852,87.34782608695652,-104.53204345703125,24562,44.95557379722595,,11
-135.73236,68.154396,-36.872715,-342.91382,83.76,-122.58228,58.295227,-24.37185,-260.21362,91.86363636363636,-94.36160278320312,26583,48.566681146621704,,12
-123.75468,67.926926,8.82933,-355.12732,85.45833333333333,-123.20982,59.01545,14.644943,-274.46558,82.92,-96.09355926513672,28656,52.15731072425842,,13
-114.03353,31.14443,-30.449287,-173.33672,84.75,-164.48994,86.581024,-58.192646,-469.96786,83.79166666666667,-127.78756713867188,30667,55.70081663131714,,14
-102.68622,46.095654,22.183777,-165.96335,87.04347826086956,-136.70044,83.5646,-6.303421,-379.29053,88.3913043478261,-103.80284118652344,32700,59.24209809303284,,15
-101.52118,41.4665,11.126251,-200.67224,82.16,-115.49348,59.16632,8.2614975,-330.66962,83.45833333333333,-90.40462493896484,34703,62.82084131240845,,16
-117.683105,49.901703,-53.88481,-281.6767,80.24,-125.18392,33.952194,-76.13356,-228.76834,83.625,-96.9814682006836,36710,66.32527947425842,,17
