Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-57.18144,25.70535,-15.064918,-112.16346,128.4375,-102.34426,67.30519,-0.19164658,-282.89667,127.23529411764706,-39.56938934326172,131410,192.41026210784912,,63
-79.84011,80.797195,5.831711,-357.5175,121.17647058823529,-72.4962,39.136284,20.980133,-173.03674,128.875,-30.452220916748047,133472,195.9846634864807,,64
-59.931232,33.42358,13.876083,-114.14818,115.33333333333333,-61.100033,47.134094,33.92445,-154.85152,113.47368421052632,-28.083383560180664,135628,199.4915840625763,,65
-65.26753,42.703693,4.6321716,-164.48929,111.3157894736842,-70.63435,36.444363,-18.700378,-156.93636,110.10526315789474,-32.207218170166016,137720,202.98219776153564,,66
-64.26703,42.491085,37.794006,-136.4684,127.6875,-81.53717,45.67237,-21.102554,-200.7438,186.1818181818182,-11.93447208404541,139768,207.5400185585022,,67
-60.552166,29.989708,1.4077911,-123.91034,120.94117647058823,-59.289555,30.175962,2.378746,-121.35898,118.23529411764706,-26.969348907470703,141778,211.7857310771942,,68
-72.55516,54.599365,19.437183,-242.95929,115.05555555555556,-65.07535,36.209713,-3.4684181,-146.86255,114.05555555555556,-26.303064346313477,143831,216.0110960006714,,69
-59.50612,44.877453,0.37042236,-219.53586,113.16666666666667,-58.08782,34.77066,6.7049217,-118.769035,107.6,-24.420425415039062,145983,220.26420712471008,,70
-50.403606,36.83687,8.551365,-145.23761,106.42105263157895,-61.677246,45.229126,23.845924,-166.15508,107.21052631578948,-29.08757209777832,148020,224.35272789001465,,71
-52.017944,32.761444,20.990509,-105.18415,119.52941176470588,-59.078827,34.937477,15.246742,-122.0453,102.4,-25.16192626953125,150068,228.4443793296814,,72
-53.278282,29.146185,-9.527321,-121.29129,131.75,-44.609753,30.891304,9.468452,-99.983765,110.36842105263158,-20.135770797729492,152165,232.80231094360352,,73
-47.72234,36.194798,11.303009,-135.99257,120.0,-75.476944,49.544083,-1.3775854,-217.84589,125.8125,-11.199054718017578,154178,236.98020267486572,,74
-50.86847,35.08381,9.371979,-113.540375,123.17647058823529,-53.36978,31.426245,8.20153,-123.19591,122.0,-17.831090927124023,156252,241.15884041786194,,75
-66.93088,60.817745,10.032356,-223.68707,134.66666666666666,-48.00772,39.980804,43.301773,-150.75809,129.94117647058823,-12.087337493896484,158461,245.41994428634644,,76
-48.971622,45.117725,30.475712,-139.57385,134.33333333333334,-56.500195,67.002785,65.44688,-144.58304,238.11111111111111,3.4138805866241455,160604,249.97760939598083,,77
-71.25362,39.49204,-8.451386,-157.54715,149.14285714285714,-40.12601,36.706116,23.68106,-98.72753,120.76470588235294,-14.562806129455566,162657,254.07660245895386,,78
-79.92868,63.754345,33.67345,-175.67256,211.8,-32.87268,45.968838,67.759674,-93.80496,242.33333333333334,16.363733291625977,164838,258.91860008239746,,79
-51.94576,58.812008,30.745502,-148.0778,309.7142857142857,-44.3108,35.964516,23.79364,-112.25717,143.71428571428572,-11.61464786529541,166850,263.631751537323,,80
-34.32294,35.287323,24.128704,-123.48665,170.66666666666666,-30.670694,60.22994,31.359894,-123.078926,334.85714285714283,22.738550186157227,169194,268.62982726097107,,81
-64.5183,100.700264,73.88497,-328.71857,217.1,-33.31332,33.93623,14.01244,-92.36662,158.30769230769232,-10.3577299118042,171252,272.80600214004517,,82
-22.255768,41.35211,31.394073,-100.1098,166.83333333333334,3.095993,23.667107,46.465984,-24.663376,412.4,12.990553855895996,173314,277.62039947509766,,83
-28.507473,34.509476,12.279703,-82.56757,320.42857142857144,-11.989355,37.937737,58.734024,-80.57257,273.75,32.81273651123047,175504,283.0281286239624,,84
