Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-143.07895,68.77788,-52.47109,-320.06378,85.08333333333333,-163.35706,91.16963,4.1389008,-386.1145,87.08695652173913,-124.10284423828125,4006,5.466940879821777,-163.35706,0
-171.64265,102.934425,-0.31791687,-523.80945,83.875,-170.42917,81.67577,-47.527683,-416.86975,92.56818181818181,-130.92356872558594,8079,11.404768705368042,,1
-141.84082,79.77949,-62.887897,-386.77777,85.45833333333333,-188.29503,102.787476,-5.987747,-403.12137,86.25531914893617,-141.67892456054688,12133,16.57729172706604,,2
-131.37154,50.62222,-3.8481445,-243.1748,82.88,-146.3512,66.61505,-37.89815,-312.3874,85.61702127659575,-112.92793273925781,16157,22.22473978996277,,3
-115.66654,49.56029,32.79988,-247.75436,84.29166666666667,-137.8561,69.84659,-4.300354,-307.19733,88.84782608695652,-105.9416275024414,20244,27.39110493659973,,4
-130.66522,74.29575,9.969467,-310.1849,92.22727272727273,-127.80303,58.293648,24.321983,-282.51694,87.26086956521739,-98.01024627685547,24258,33.0490083694458,,5
-132.58652,67.17127,-66.61291,-328.08142,91.52173913043478,-144.67503,71.37468,-39.327023,-339.31802,97.4047619047619,-106.19284057617188,28349,38.27765345573425,,6
-131.48862,54.824295,-18.82991,-265.12872,87.82608695652173,-131.79872,52.276665,3.226204,-280.4682,91.81818181818181,-98.8945083618164,32389,43.86644911766052,,7
-124.428734,44.669132,-48.18174,-293.25714,85.5,-155.43318,73.60378,-70.74753,-390.65186,89.44444444444444,-116.85833740234375,36414,48.96739983558655,,8
-136.98123,87.069984,26.158066,-375.25018,93.81818181818181,-131.56664,62.4809,-6.1219482,-346.74524,89.77777777777777,-99.29499053955078,40454,54.600820541381836,,9
-110.963806,40.85472,-6.2967453,-240.508,84.0,-127.67728,60.04528,29.90069,-297.34692,85.14893617021276,-95.65283203125,44456,59.693411350250244,,10
-138.20602,78.20095,-50.063507,-384.53226,91.81818181818181,-124.805046,42.122246,-1.5231171,-234.37146,82.10204081632654,-93.74827575683594,48479,64.76239156723022,,11
-94.876274,32.749256,-13.507835,-144.02455,91.86363636363636,-132.0158,63.25164,-11.762169,-442.19568,91.5,-95.00135040283203,52505,70.36571407318115,,12
-104.29547,48.13015,0.8543396,-228.21426,85.125,-118.350136,30.95892,-74.5622,-233.10762,81.79591836734694,-87.71891784667969,56513,75.45749878883362,,13
-126.13038,48.093952,-51.073833,-279.10834,90.52173913043478,-128.03183,57.812172,11.791878,-323.59222,85.59574468085107,-97.3238754272461,60536,81.0742027759552,,14
-120.73933,41.87815,-48.94776,-223.20224,93.68181818181819,-125.66667,69.85688,19.706932,-383.0913,87.02173913043478,-91.87812042236328,64539,86.16156554222107,,15
-129.67317,83.60368,26.452766,-318.8211,90.0,-124.56686,61.765926,9.850349,-325.86676,86.29787234042553,-93.31006622314453,68595,91.77437686920166,,16
-123.65924,58.002754,-3.5276794,-283.01947,88.6086956521739,-141.65933,86.867065,25.06414,-536.3847,88.73913043478261,-104.0778579711914,72677,96.88093400001526,,17
-120.57315,54.043777,-38.45596,-302.94824,95.85714285714286,-114.61979,39.12279,15.086159,-229.47218,88.3695652173913,-82.99859619140625,76742,102.42816758155823,,18
-105.340416,55.63612,33.818825,-230.088,95.28571428571429,-124.13035,49.72088,-52.626842,-356.7393,93.90697674418605,-91.41097259521484,80780,107.51069402694702,,19
-111.96535,50.894627,-29.650955,-251.81679,98.14285714285714,-103.38305,49.70691,7.3530273,-216.79672,87.8913043478261,-79.21178436279297,84823,112.58700680732727,,20
-118.83466,70.00213,-21.187653,-321.63348,89.21739130434783,-128.12051,64.00823,-18.165981,-392.8199,100.75,-86.0884017944336,88853,118.19142246246338,,21
-108.892494,41.731663,-22.8012,-235.60474,95.28571428571429,-115.19313,55.437355,0.7919998,-286.8606,100.9,-80.5896224975586,92889,123.24731731414795,,22
-108.80804,59.091473,-36.47676,-307.84525,91.0909090909091,-108.492455,47.107746,20.61692,-270.8084,97.66666666666667,-78.084228515625,96991,128.8712978363037,,23
-71.22516,46.43837,39.164597,-178.62143,103.05,-98.8305,54.453285,-34.222694,-303.81238,94.81395348837209,-74.00013732910156,101068,134.05538129806519,,24
-103.41782,61.04416,-20.699188,-304.0581,101.0,-112.76719,82.77035,11.494648,-445.42957,125.53125,-64.31449890136719,105085,140.0260989665985,,25
-106.22529,55.08203,1.1110153,-229.45026,109.42105263157895,-122.265274,79.18372,-31.617916,-340.1349,102.92307692307692,-86.57293701171875,109099,145.1836085319519,,26
-113.44893,78.28626,-31.621132,-334.75876,100.95,-96.07661,51.020164,25.457031,-326.69672,105.17948717948718,-64.2550277709961,113201,150.89812660217285,,27
-88.617676,38.14655,-12.466204,-162.68579,98.52380952380952,-98.62965,58.328873,-36.10949,-308.80612,103.46153846153847,-73.38961791992188,117236,156.138991355896,,28
-93.83642,52.46515,48.25255,-190.9725,103.95,-101.80947,45.14337,-24.284729,-228.86296,100.925,-72.49674224853516,121273,161.8576145172119,,29
-54.681065,43.727497,69.57035,-109.08301,185.54545454545453,-86.72417,41.864826,-22.128155,-201.65344,105.8157894736842,-61.9915885925293,125294,168.13473415374756,,30
-114.97015,83.2475,-5.6024323,-363.15775,103.65,-91.49521,62.631268,-13.903563,-322.30954,107.42105263157895,-67.43443298339844,129376,173.3932762145996,,31
-84.60196,42.623123,34.70971,-203.52658,103.5,-94.64826,58.60756,23.380466,-253.82014,118.08823529411765,-60.78359603881836,133391,179.11849355697632,,32
-95.69861,44.983067,-25.25468,-244.6488,99.33333333333333,-90.61814,41.59352,-12.671547,-202.11073,103.3076923076923,-63.77574157714844,137420,184.32178378105164,,33
-73.162796,39.811703,26.026833,-156.91444,116.44444444444444,-93.57637,38.723953,-25.848331,-175.84091,113.66666666666667,-61.69367599487305,141512,190.12310910224915,,34
-99.385056,52.750126,-28.84787,-234.85226,110.6842105263158,-91.96389,45.4816,12.949207,-193.19809,106.5,-64.48146057128906,145559,195.36681365966797,,35
-79.3369,31.562101,-23.928146,-153.69157,109.57894736842105,-79.98158,43.6769,15.693481,-172.67401,105.5,-57.74417495727539,149568,201.0935242176056,,36
-100.592094,50.14583,-44.400993,-232.84201,107.15789473684211,-91.406586,70.47261,29.815596,-265.81665,150.7037037037037,-45.582298278808594,153637,206.7781593799591,,37
