Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-136.91716,49.693253,-85.97888,-301.86838,88.0,-120.22811,50.733902,6.865715,-252.8351,77.84615384615384,-94.73649597167969,30652,32.09699201583862,,14
-119.629845,43.134953,18.710136,-195.9247,80.24,-126.91855,42.727837,-53.23867,-288.88983,81.84,-95.67252349853516,32698,34.12018060684204,,15
-128.89072,48.899178,-80.98335,-352.4099,79.6923076923077,-133.13795,45.071827,-85.69899,-251.28853,77.57692307692308,-105.83878326416016,34715,36.15838837623596,,16
-122.1599,44.11151,-3.177753,-214.32642,80.03846153846153,-117.48728,26.877237,-38.390343,-199.60709,80.0,-92.05109405517578,36715,38.15389680862427,,17
-121.46186,26.150854,-80.3885,-217.0509,78.3076923076923,-120.288666,45.90813,-66.87408,-302.67023,78.11538461538461,-99.87714385986328,38746,40.18809175491333,,18
-111.878685,37.821983,-21.157486,-237.04974,80.64,-111.406876,33.974144,-27.443817,-209.63666,78.96153846153847,-85.95735168457031,40799,42.17775535583496,,19
-114.68565,32.533657,-68.50405,-195.24146,78.42307692307692,-121.031975,37.70987,-63.702248,-256.27396,73.10714285714286,-95.94036865234375,42846,44.16512441635132,,20
-134.62317,23.221786,-96.87467,-186.99011,89.52173913043478,-115.90034,49.16542,22.527794,-245.82707,78.88461538461539,-90.94413757324219,44897,46.22122263908386,,21
-122.26507,50.22354,-7.5731506,-273.82202,78.92307692307692,-100.60039,29.120352,-3.128273,-177.73592,80.16,-75.89012908935547,46901,48.26137447357178,,22
-132.70514,41.92282,-63.589558,-224.36156,80.56,-110.69502,39.376274,4.9553375,-182.92468,80.12,-83.57623291015625,48904,50.27874207496643,,23
-118.37463,55.04744,37.957596,-293.14478,77.92307692307692,-117.09824,45.276886,5.408394,-201.89716,82.64,-92.8061752319336,50970,52.33812236785889,,24
-122.16295,38.92431,-11.255318,-219.42873,76.03703703703704,-124.81174,34.49411,-81.189545,-217.4151,75.81481481481481,-99.57217407226562,53017,54.39876914024353,,25
-115.3077,33.46483,-63.593903,-188.9185,78.3076923076923,-123.81109,53.39731,-16.32209,-294.83795,83.75,-96.79552459716797,55027,56.439433574676514,,26
-111.832,31.612375,-50.22883,-178.58499,82.48,-121.704414,48.74747,13.836121,-211.91772,78.57692307692308,-89.72544860839844,57070,58.512712717056274,,27
-120.53155,30.328157,-72.399,-232.78441,83.54166666666667,-129.77936,37.622177,-78.41029,-239.22633,83.70833333333333,-99.37181854248047,59079,60.5508131980896,,28
-117.01248,32.716167,-46.920563,-209.7944,84.125,-110.41377,26.76886,-64.5049,-161.08598,78.96153846153847,-89.5160903930664,61132,62.618985176086426,,29
-130.67265,53.54609,-80.52128,-324.9328,87.25,-110.204094,21.947546,-75.37548,-153.68027,80.4,-86.58336639404297,63142,64.7052857875824,,30
-103.66602,21.883615,-60.29838,-143.53561,78.34615384615384,-111.80649,23.95786,-69.56198,-169.39668,82.0,-87.20704650878906,65192,66.77249312400818,,31
-103.068474,27.741617,-38.055595,-165.95251,80.08,-97.160675,35.451633,4.2021637,-169.32028,82.56,-73.68653106689453,67256,68.8337664604187,,32
-109.88661,24.021822,-63.876102,-166.54291,80.4,-114.10606,53.55464,7.0548973,-283.52014,82.36,-86.68949890136719,69315,70.89731287956238,,33
-105.35356,42.119656,-27.219128,-246.07419,91.4090909090909,-107.52948,40.058857,-27.715225,-205.99069,83.6,-87.7928695678711,71405,72.99324083328247,,34
-104.3871,46.879288,27.09858,-232.60187,87.08695652173913,-110.808495,30.481558,-43.98575,-170.44833,88.04347826086956,-85.0640869140625,73430,75.06273698806763,,35
-113.46306,31.340166,-51.759644,-174.78394,84.44,-111.323006,29.12041,-41.08584,-189.4997,87.5,-85.0228271484375,75530,77.21643304824829,,36
-89.710335,30.837337,-31.832306,-188.85957,87.47826086956522,-110.18527,37.54001,-38.58992,-189.66693,84.41666666666667,-89.36592102050781,77556,79.29066896438599,,37
-111.80148,37.479767,-55.385414,-193.10635,86.375,-122.853165,38.590656,-70.209236,-239.71515,84.0,-96.61975860595703,79656,81.42554688453674,,38
-116.45474,58.44282,-36.205956,-321.63852,92.81818181818181,-113.38604,67.02287,-33.47519,-367.35104,89.3913043478261,-88.01156616210938,81712,83.54073452949524,,39
-96.72666,31.729143,-43.779354,-177.19768,95.76190476190476,-108.49598,33.47979,-65.82149,-220.33133,84.16666666666667,-86.16839599609375,83732,85.61802530288696,,40
-106.06347,29.72638,-43.098846,-171.92177,91.54545454545455,-101.59701,51.413887,-13.731155,-227.80933,96.38095238095238,-76.09600067138672,85756,87.70497703552246,,41
-94.23931,29.480717,-22.232523,-150.60797,98.23809523809524,-105.40673,29.133348,-51.141876,-177.96555,92.9090909090909,-77.43541717529297,87800,89.82985711097717,,42
-92.871,39.1968,-0.9096966,-189.80621,96.80952380952381,-109.44573,48.681416,-10.557598,-206.87666,94.31818181818181,-80.79673767089844,89875,91.9619734287262,,43
-92.583435,35.746334,-28.04705,-193.48958,90.73913043478261,-94.42811,32.4934,-43.93766,-170.10583,92.73913043478261,-74.93556213378906,92008,94.1496684551239,,44
-84.51469,37.347553,11.771099,-138.2198,100.76190476190476,-86.69258,34.972206,-13.966415,-160.98776,99.0,-64.79658508300781,94186,96.4008960723877,,45
-96.62032,37.643326,-53.072453,-205.36699,95.33333333333333,-85.6564,32.80751,-40.650654,-188.22894,97.0,-64.82137298583984,96223,98.50813341140747,,46
-84.04143,40.529575,15.344788,-200.31439,100.5,-76.72651,26.957405,-17.62835,-118.405075,101.14285714285714,-57.47971725463867,98347,100.71278882026672,,47
-92.25133,33.059196,-21.700455,-139.25098,102.8,-83.7247,32.938606,-28.567749,-186.48462,93.54545454545455,-67.50481414794922,100405,102.9697277545929,,48
-88.95416,41.678074,-18.355232,-197.92699,92.5909090909091,-88.00495,23.514957,-47.976185,-142.74657,96.80952380952381,-65.6986083984375,102438,105.1893470287323,,49
-73.822525,24.081495,-30.327965,-136.9151,98.95238095238095,-73.31961,39.67228,12.535994,-125.162384,116.5,-52.80117416381836,104535,107.60702729225159,,50
-66.7042,32.668186,-14.578621,-144.13733,113.38888888888889,-77.38365,32.93955,-11.653702,-162.96251,100.05,-59.27279281616211,106536,109.73686122894287,,51
-78.47157,26.748892,-43.19445,-132.72415,101.76190476190476,-84.44448,63.410458,-10.993273,-292.71414,103.6,-63.141483306884766,108608,111.93031120300293,,52
-85.312904,32.800224,-16.592865,-162.09288,104.45,-79.851555,43.483334,-22.5159,-169.63289,116.33333333333333,-55.974613189697266,110702,114.1242470741272,,53
-78.16819,37.436775,-13.538048,-157.65195,108.78947368421052,-68.80735,39.45796,8.941557,-182.39076,106.57894736842105,-49.70185470581055,112727,116.3384747505188,,54
-80.90267,48.05447,-2.1253338,-175.7775,118.82352941176471,-84.58435,36.410095,-14.258766,-174.40462,111.16666666666667,-61.88637161254883,114728,118.5099425315857,,55
-74.02302,37.21077,-12.018024,-171.58475,112.38888888888889,-87.04828,41.228085,-19.486797,-176.84256,112.63157894736842,-61.69509506225586,116868,120.72550868988037,,56
-84.72095,58.54876,-11.643005,-199.3635,110.0,-72.75473,53.52176,-8.274353,-203.902,125.5,-49.13145065307617,118876,123.0016598701477,,57
-81.814316,66.85731,22.20606,-259.35077,125.5625,-62.12081,59.222576,20.667648,-236.07417,133.6,-41.172332763671875,120880,125.26013946533203,,58
-69.86005,53.393597,38.777466,-171.96811,130.875,-59.03915,53.45027,12.858078,-194.99449,111.94444444444444,-43.141963958740234,122895,127.56074953079224,,59
-85.685844,86.22512,5.771347,-270.68283,130.5625,-63.97792,70.67247,25.02514,-255.02206,124.58823529411765,-42.91977310180664,125013,129.93055868148804,,60
-57.09295,75.835785,50.68451,-228.00719,142.85714285714286,-58.002625,46.714806,4.868576,-198.66432,129.625,-36.33060836791992,127087,132.24261951446533,,61
-30.581968,47.82662,94.75718,-138.55643,182.6,-57.159874,45.66778,1.4604645,-141.47649,143.28571428571428,-38.51817321777344,129093,135.7999632358551,,62
-52.39639,45.690773,16.809698,-158.51813,154.84615384615384,-54.572014,40.8873,25.618347,-114.70236,139.93333333333334,-34.27873229980469,131192,138.19805479049683,,63
-13.811357,33.95827,43.38687,-71.2847,191.93333333333334,-59.237312,41.34958,-4.069747,-150.20222,163.69230769230768,-36.498023986816406,133320,142.89796662330627,,64
-35.351063,33.82494,18.27676,-93.73095,172.58333333333334,-33.391075,40.900356,7.9422855,-156.43463,133.53333333333333,-26.016450881958008,135323,146.085289478302,,65
-44.452915,45.163197,36.643303,-154.82703,150.92857142857142,-32.89991,38.99851,38.089493,-109.59961,143.42857142857142,-24.843839645385742,137331,149.90649151802063,,66
-16.592913,32.813766,32.561188,-69.71749,170.83333333333334,-61.734406,72.32776,27.958427,-218.43872,281.125,-25.655445098876953,139580,155.07966494560242,,67
-45.993927,51.019073,24.957558,-170.29044,256.3,-50.230614,37.52835,0.23537827,-97.70288,402.2,-13.40579891204834,141591,160.82727551460266,,68
-58.909607,67.492195,46.94332,-227.75424,247.1,-39.649475,29.765907,8.653776,-89.56218,265.25,-17.443574905395508,143713,166.7944037914276,,69
-41.58658,59.084965,34.2423,-171.63521,169.83333333333334,-104.707375,108.15946,-26.294903,-341.43958,351.5,-31.336719512939453,145822,171.2169280052185,,70
-76.21911,41.998615,-42.455147,-170.2297,321.7142857142857,-46.134933,36.93477,3.7785854,-107.375046,317.5,-15.964186668395996,148362,178.1421434879303,,71
-173.02612,120.328415,-44.148952,-351.90237,543.0,-39.727978,26.054733,-9.292141,-75.30901,579.6,-8.432977676391602,151260,185.95046758651733,,72
-57.815056,79.69682,5.5883117,-244.05902,357.2857142857143,-54.258186,49.400307,16.863914,-158.7227,362.2857142857143,-16.583967208862305,153796,192.02451872825623,,73
-59.9693,38.52181,-8.519909,-110.24151,408.6,-64.66248,73.51239,10.41954,-173.43558,415.4,-28.55107879638672,155873,197.89066815376282,,74
-39.321484,29.89145,18.497124,-84.02459,278.125,-106.53027,70.03013,-36.08455,-224.33926,452.6,-23.07606315612793,158136,203.69482159614563,,75
-8.2571335,41.294693,63.106743,-36.250458,625.25,-47.245686,31.64755,-5.0496902,-97.117836,348.1666666666667,-11.760449409484863,160225,210.12771344184875,,76
-66.40336,71.32032,52.76301,-134.6395,608.5,-18.834581,31.954062,20.834183,-67.41028,369.1666666666667,-10.764252662658691,162440,217.43168139457703,,77
-112.94565,82.56723,-40.36942,-252.72876,565.0,-54.362843,39.03154,-8.490921,-124.90962,511.4,-12.92935562133789,164997,224.92973589897156,,78
-47.362522,40.937748,30.665218,-93.59504,357.3333333333333,-65.998375,29.695032,-42.098473,-116.71579,568.25,-13.295108795166016,167270,231.6462903022766,,79
-30.766964,17.799023,-5.0107613,-55.06865,573.0,-13.017925,33.87351,20.855583,-46.891434,1000.0,-5.783813953399658,169270,240.58027815818787,,80
-55.740646,72.674416,38.705467,-165.67789,506.25,-83.36573,61.991558,-2.1679397,-152.59361,739.6666666666666,-14.135427474975586,171489,248.15148878097534,,81
-34.198452,111.21969,66.74692,-221.27626,578.75,7.43083,34.936295,45.980404,-43.937576,585.25,-6.0635600090026855,173830,256.4638102054596,,82
-3.558817,29.136927,38.127617,-45.976887,470.6666666666667,-65.3633,59.670612,6.3702526,-136.66869,445.8,-18.572107315063477,176059,264.3060073852539,,83
-21.43547,66.988556,26.416359,-116.169945,709.6666666666666,-43.53863,42.470722,24.095661,-93.29339,507.25,-16.03826141357422,178088,271.86057591438293,,84
-16.229832,33.670956,37.997177,-68.754364,297.7142857142857,-6.1067343,20.313019,26.301228,-24.47873,583.0,-5.741399765014648,180420,278.8437809944153,,85
-24.821308,92.564255,43.94225,-184.13737,694.0,-8.164306,52.563393,67.139984,-115.210846,290.42857142857144,-7.80297327041626,182453,286.31950283050537,,86
-12.98789,44.3702,37.841103,-126.9173,265.27272727272725,-14.0117445,68.07412,42.03931,-175.54974,315.85714285714283,-10.46492862701416,184664,292.82074785232544,,87
-0.2222023,51.995247,106.44477,-52.918926,296.85714285714283,-2.596515,35.909985,63.368004,-38.32785,496.2,-7.142202854156494,187145,299.72072196006775,,88
-10.517392,33.616165,35.915104,-60.201202,180.33333333333334,-10.333677,42.948826,28.503677,-81.37527,437.2,-7.121196269989014,189331,305.63780975341797,,89
28.920547,46.497494,94.516754,-7.8623276,709.3333333333334,-28.521235,28.122337,17.57315,-57.616142,487.6,-12.790932655334473,191769,312.71932578086853,,90
21.80492,47.181087,63.26863,-39.58678,503.2,8.190152,51.231445,88.689606,-61.371765,450.3333333333333,-4.694255352020264,194471,320.0495653152466,,91
35.00979,39.703117,76.81056,-11.651735,576.5,-12.303055,45.064728,74.708954,-72.84552,357.0,-10.057957649230957,197327,327.6164665222168,,92
76.87552,7.52195,84.39747,69.35357,1000.0,-20.105843,74.33002,63.024696,-157.80055,416.8,-12.242595672607422,199411,334.05575609207153,,93
4.5847564,22.55398,34.81166,-19.347641,739.3333333333334,19.681967,36.884483,78.85809,-26.385181,411.0,-2.5281548500061035,202288,342.69324350357056,,94
-42.972656,92.30164,31.075516,-240.35059,394.0,32.54764,35.70064,63.951958,-17.390907,731.6666666666666,-0.7755545377731323,204483,349.4770395755768,,95
-26.468674,18.58588,-5.0368576,-52.326286,566.0,17.026505,49.405796,76.098015,-44.825134,720.3333333333334,0.026578791439533234,206644,357.76520013809204,,96
16.60435,56.826164,104.73298,-53.68943,608.75,48.901886,69.40756,112.41297,-62.703926,609.75,1.2278107404708862,209083,365.8384611606598,,97
-89.34288,80.55836,14.445053,-178.45657,732.25,16.43553,32.030426,53.817467,-29.456833,345.8333333333333,-2.2083640098571777,211158,373.1567118167877,,98
-25.524155,39.050026,13.525871,-64.57418,1000.0,4.5740027,19.696678,24.915817,-22.077095,705.0,-6.245655059814453,213273,380.91746711730957,,99
91.21942,67.81556,186.43158,33.642982,860.3333333333334,-3.4599547,46.21964,75.5659,-58.495728,533.2,-3.5315346717834473,215939,390.1080493927002,,100
2.112461,28.237223,23.486794,-37.78711,732.3333333333334,-7.7995844,28.796804,22.871067,-39.406418,636.5,-4.2228522300720215,218485,397.5498924255371,,101
75.25725,100.79071,234.46037,-45.171436,729.25,-16.45522,76.640175,78.06442,-126.09331,614.25,-5.787100791931152,220942,406.47250413894653,,102
37.408092,23.523249,73.60869,13.701565,600.75,63.138733,35.143326,92.34333,13.7097435,729.6666666666666,4.967872619628906,223131,413.6847803592682,,103
29.029144,50.82614,79.855286,-21.796997,1000.0,-10.151039,53.29326,50.50222,-78.49181,562.0,-6.054207801818848,225941,421.7995140552521,,104
7.5757203,112.8853,117.17206,-204.76529,581.2,-1.9919834,60.295547,58.303562,-62.28753,1000.0,-4.391607761383057,227941,429.24480533599854,,105
30.583652,48.073036,90.69664,-43.540794,607.25,28.99293,33.56058,65.97026,-27.249474,477.5,1.5808885097503662,230806,437.0783655643463,,106
-45.364624,73.53312,29.122646,-152.21217,579.6,64.47374,12.201775,77.12858,50.4045,579.0,3.863330125808716,233122,445.4672749042511,,107
11.087139,35.45783,46.544968,-24.37069,1000.0,-7.8688173,49.99328,37.460373,-105.2672,424.4,-8.222302436828613,235244,451.7201874256134,,108
24.611387,36.081387,95.832664,-25.365753,287.57142857142856,27.593678,50.394516,114.32689,-52.824097,415.2857142857143,1.4163185358047485,238151,458.3088381290436,,109
7.866638,26.551733,50.350643,-37.27516,172.83333333333334,26.706308,63.283146,177.07048,-16.807474,287.42857142857144,-0.8446427583694458,240163,462.6439788341522,,110
25.214722,32.266956,95.78778,-13.954819,407.57142857142856,67.02249,30.243196,125.7639,39.486572,444.0,8.109430313110352,242827,470.72289276123047,,111
37.68917,38.69118,100.41673,-4.790003,614.5,44.619926,45.29154,132.04279,9.580761,418.14285714285717,3.3598833084106445,245754,478.94170355796814,,112
48.8701,51.390926,118.20448,-29.590855,436.1666666666667,78.903015,47.926617,137.87674,20.914463,578.75,7.480092525482178,248069,485.5033140182495,,113
27.189476,72.273445,105.602104,-76.66262,592.75,102.624,77.79883,226.11137,6.975397,526.6,10.838324546813965,250702,492.5134069919586,,114
66.0061,75.02452,164.31061,-0.088438034,519.2,62.856384,74.604385,155.97313,-10.54594,525.8,5.508411884307861,253331,500.1389546394348,,115
17.221104,84.094284,202.20372,-57.552063,297.875,180.72128,85.76657,261.5917,26.720238,447.8,27.665424346923828,255570,505.3608729839325,,116
145.89655,7.667656,153.56421,138.2289,1000.0,140.38675,2.7432938,143.13004,137.64345,1000.0,10.75890827178955,257570,511.6310496330261,,117
63.640377,47.573975,125.01517,9.083008,738.6666666666666,110.734726,34.849075,145.5838,75.88565,1000.0,8.968289375305176,259570,517.5830564498901,,118
37.637066,55.7379,151.71802,-23.449299,348.5,20.969833,90.28778,152.22417,-85.06409,460.5,1.1677857637405396,262333,523.8947744369507,,119
92.29947,76.02895,160.70499,-13.744209,770.6666666666666,41.111652,59.98179,117.83301,-20.80093,504.6,3.9012529850006104,264856,530.8661272525787,,120
45.99499,76.1232,122.58502,-50.21794,609.0,74.545906,86.77698,136.69691,-48.17186,742.6666666666666,5.832913875579834,267084,537.7666466236115,,121
116.681694,23.448631,140.13033,93.23306,1000.0,63.552246,106.648735,152.94861,-86.34644,752.0,4.460271835327148,269340,544.5719621181488,,122
98.43318,6.7595863,105.19277,91.6736,1000.0,24.050926,56.659653,113.17352,-29.698063,462.6666666666667,-0.708852231502533,272116,552.64271068573,,123
35.896374,49.355015,107.947556,-21.800758,647.25,120.96467,2.1421127,123.10678,118.822556,1000.0,9.345162391662598,274116,559.8354375362396,,124
14.064396,61.56233,116.87407,-45.601967,677.0,67.89969,55.181293,115.35015,-9.480019,760.0,3.9826536178588867,276396,568.0731210708618,,125
41.666195,60.594128,127.3325,-3.0206337,787.3333333333334,134.14748,16.09488,150.24236,118.0526,1000.0,8.077695846557617,278396,575.3806614875793,,126
91.596466,51.04639,142.64285,40.550076,1000.0,95.80432,13.722702,109.52702,82.08162,1000.0,6.698467254638672,280396,582.0737054347992,,127
62.426838,48.186977,106.1178,-4.709938,758.0,100.437065,13.299004,113.73607,87.13806,1000.0,8.433401107788086,282396,589.0693466663361,,128
47.890606,71.36602,163.62311,-36.847603,578.8,32.44631,83.0323,101.805984,-84.29126,893.6666666666666,0.23615315556526184,285077,598.0349128246307,,129
61.74274,69.54561,146.96236,-32.676548,591.25,95.61032,26.089006,125.68564,62.064262,744.6666666666666,7.40535306930542,287311,605.5556542873383,,130
90.22457,54.59095,151.88074,19.157871,722.3333333333334,89.300835,6.1978683,95.4987,83.10297,1000.0,6.134602069854736,289311,611.7532341480255,,131
65.691795,117.298935,167.1742,-124.363075,686.25,89.76132,57.693604,158.33377,24.12983,514.75,9.503518104553223,291370,618.0770735740662,,132
78.75795,39.202534,134.19408,50.41955,711.0,137.82721,42.66015,180.48737,95.16707,1000.0,9.192721366882324,293370,624.3141849040985,,133
108.01432,59.258762,164.81107,26.249302,732.6666666666666,153.5094,25.66601,179.17542,127.8434,1000.0,10.763795852661133,295370,630.2702438831329,,134
120.891815,1.492897,122.38471,119.39892,1000.0,87.14597,52.800304,141.20164,15.505394,735.3333333333334,7.0379958152771,297576,636.2070031166077,,135
56.951077,64.18264,139.09828,-9.9770355,596.25,52.37935,79.56094,156.8778,-34.156807,631.5,3.35365629196167,300102,643.016051530838,,136
75.06669,52.733017,164.20853,14.308094,422.5,122.93759,58.674458,193.29924,61.693073,587.25,14.428605079650879,302451,649.2458913326263,,137
13.864413,71.31988,121.38339,-119.734665,353.5,128.42244,68.88572,180.77158,31.096344,720.0,12.318702697753906,304611,655.0294196605682,,138
10.745237,74.331474,114.62006,-132.96997,308.7142857142857,116.79601,61.99255,216.48239,60.616066,546.5,12.477384567260742,306797,660.1612424850464,,139
11.53607,44.251778,95.12609,-60.764355,257.75,22.9386,67.38001,144.6703,-60.54239,485.0,-0.3034002482891083,309222,665.7631244659424,,140
39.057407,90.07069,181.37004,-62.08665,436.6666666666667,-7.1711316,41.29748,55.274925,-85.87202,175.16666666666666,-11.833465576171875,311324,670.7403290271759,,141
44.4958,108.64999,244.90314,-64.6136,366.6666666666667,-25.681253,72.47339,83.91821,-158.69516,346.0,-9.397554397583008,313400,676.0063307285309,,142
71.080956,78.07555,242.36617,-2.2228842,309.2857142857143,-8.868361,66.05249,83.89613,-115.78554,337.5,-6.481998443603516,315425,680.8049621582031,,143
8.719323,42.84982,92.7976,-63.129246,233.41666666666666,66.28109,48.276844,121.71436,7.0113907,500.2,4.408532619476318,317926,686.9659624099731,,144
1.9633842,40.896904,84.44099,-48.729977,260.125,-16.462963,31.97312,47.367943,-42.579643,295.85714285714283,-8.955699920654297,319997,691.3728168010712,,145
116.90674,57.48889,174.39563,59.417847,1000.0,21.155071,95.0163,227.37935,-67.153046,309.0,1.2048392295837402,322160,696.6538736820221,,146
49.502327,55.702614,180.33908,-32.020374,274.8,80.15214,51.03344,162.28,28.105328,544.25,8.892422676086426,324337,702.9726767539978,,147
31.692825,44.709248,150.14256,-31.372295,168.66666666666666,65.205536,84.58371,181.60779,-40.971333,532.2,7.582232475280762,326998,708.0742490291595,,148
-2.35546,64.06538,138.68893,-53.793777,289.0,76.65125,55.189457,120.97549,-1.146596,715.0,6.774933338165283,329143,713.5848815441132,,149
27.170282,44.379482,96.570946,-23.507378,430.5,163.88174,1.2929764,165.17473,162.58878,1000.0,9.865795135498047,331143,719.3555850982666,,150
-8.27143,44.92603,75.83224,-64.429085,217.33333333333334,7.6602035,68.17836,202.62688,-77.19754,167.33333333333334,-1.1735718250274658,333151,724.0964548587799,,151
21.589748,100.982506,200.67706,-96.72653,283.25,25.087778,67.30272,141.3712,-76.89351,255.875,-0.05107608065009117,335198,729.1812784671783,,152
12.158876,67.58538,143.33783,-64.056885,259.125,81.72565,71.13927,150.28712,-16.317818,716.6666666666666,6.917352676391602,337348,733.9835522174835,,153
61.1858,71.81637,203.1434,-24.092636,299.2857142857143,34.08877,42.47459,103.10806,-53.797813,365.125,3.167384386062622,340269,740.0594520568848,,154
31.703913,43.31756,96.66368,-25.043629,263.625,9.468643,66.0316,125.91751,-122.12416,274.875,-2.152466297149658,342468,744.9348077774048,,155
34.652737,41.027424,118.43093,-22.181465,257.25,33.27156,74.98717,263.93753,-50.18303,168.6153846153846,2.6871113777160645,344660,749.7888875007629,,156
40.477654,64.14652,182.76074,-37.2564,261.125,48.176598,57.236393,188.41835,-3.6613297,264.125,7.288230895996094,346773,754.18914103508,,157
71.88342,52.955322,119.10062,-2.0670242,736.3333333333334,138.54883,82.42315,244.71043,16.680305,740.75,11.307945251464844,349736,761.0892906188965,,158
150.68533,13.149193,163.83453,137.53615,1000.0,102.23501,106.39428,301.91223,8.908127,441.8,11.709961891174316,351945,766.4334194660187,,159
223.90857,56.107315,271.8655,145.18391,866.3333333333334,83.00888,115.27827,269.3297,-16.011707,500.75,8.75092601776123,353948,772.3500418663025,,160
191.8845,44.00561,253.70752,154.7943,920.6666666666666,33.7679,51.18322,148.5102,-21.517075,283.875,1.5700147151947021,356219,778.3878951072693,,161
104.56907,80.16663,179.2212,-6.6510353,744.0,99.26571,80.28723,163.3854,-13.945587,740.6666666666666,7.8265790939331055,358441,784.1985900402069,,162
64.54043,86.620285,246.06061,-8.9122925,325.57142857142856,82.014244,89.84146,178.75412,-45.55742,563.5,6.087548732757568,360695,789.7796828746796,,163
83.251305,56.893772,153.93085,32.486034,497.4,91.545006,78.86482,173.32483,3.7608414,579.25,7.215179920196533,363012,796.0625150203705,,164
74.12454,60.040833,143.77328,6.5968666,586.0,144.8711,1.7584,146.62949,143.11269,1000.0,9.841694831848145,365012,801.5327394008636,,165
95.58923,82.40461,253.16486,38.114677,477.4,230.57024,56.074596,275.7682,151.54077,685.0,19.407560348510742,367067,807.4966931343079,,166
165.94838,96.6775,255.70602,24.283482,506.75,113.02242,143.89067,259.2658,-135.41946,422.0,13.984626770019531,369599,813.3716914653778,,167
202.9393,105.47413,276.5972,21.00824,525.0,168.84055,108.17505,262.90045,32.8417,468.0,18.271896362304688,371939,819.127388715744,,168
183.23215,109.04517,284.7348,8.035038,291.0,147.50446,98.09249,244.23749,17.586998,460.0,16.26885223388672,374239,824.1433763504028,,169
252.85957,26.85264,308.44592,226.70154,341.1666666666667,261.46246,13.217234,287.55695,246.47867,455.5,31.684486389160156,376972,830.0444669723511,,170
159.79585,116.69608,278.38098,8.907524,304.2857142857143,243.03354,28.518612,276.2967,193.61784,404.0,34.68461608886719,378992,834.9610114097595,,171
235.72696,20.612993,259.14465,199.04105,461.0,202.45972,105.75404,294.40063,-2.5443802,415.6,26.5904483795166,381070,840.3532545566559,,172
202.84314,78.87996,262.51297,34.227562,396.1666666666667,206.36328,109.8276,267.15002,-38.046745,343.5,36.019187927246094,383131,845.829728603363,,173
183.66092,95.3018,241.12921,-5.9848175,428.4,150.96425,137.37875,261.7279,-56.160767,410.6666666666667,17.562721252441406,385595,851.8470268249512,,174
