Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
42.621487,29.275734,93.73764,6.149475,473.6,-3.2785695,68.3736,91.99136,-65.236664,853.3333333333334,-6.124114990234375,178312,361.5519278049469,,82
61.482193,10.647118,72.12931,50.835075,1000.0,-45.01422,81.5483,26.140266,-159.19151,686.3333333333334,-11.181768417358398,180371,367.1582474708557,,83
17.38969,53.21829,121.69141,-28.044334,574.2,21.060751,41.30695,69.33424,-31.565449,721.0,1.2264102697372437,182534,374.4849319458008,,84
42.806927,37.01511,97.267914,-1.1456566,497.8,31.10537,68.74865,99.85402,-37.64328,1000.0,-0.3032079041004181,184534,381.4415354728699,,85
13.034987,38.128788,80.03693,-35.58851,339.5,19.839869,42.82197,65.58786,-35.074036,552.0,-1.9780426025390625,187294,387.72107219696045,,86
-36.29486,130.46274,84.90569,-217.36758,672.0,18.918198,60.766205,134.74385,-50.399162,356.6666666666667,0.2830289304256439,189434,393.29391622543335,,87
42.42787,70.970955,109.54843,-64.24065,609.75,30.941233,80.926506,140.4383,-52.64209,727.6666666666666,-1.182479739189148,191617,399.4573874473572,,88
-0.6702032,39.073967,77.67111,-59.634262,250.25,10.385777,44.182655,78.31322,-65.549545,296.14285714285717,0.453400582075119,193690,404.2638244628906,,89
19.264853,38.72279,50.40046,-35.317207,711.0,18.942116,50.953373,75.21322,-48.17473,699.6666666666666,-0.04781876131892204,195789,410.3887724876404,,90
-5.326526,56.945045,95.412636,-68.94595,488.6666666666667,-20.494059,54.642666,60.41689,-78.1546,498.6,-6.939755439758301,198282,417.2689399719238,,91
-1.5905437,49.818348,109.53368,-72.30406,252.375,19.523182,70.409294,176.4898,-51.19922,399.0,4.200286388397217,201075,423.5579559803009,,92
6.162327,43.26654,78.954506,-52.673904,440.6666666666667,49.4298,80.914185,144.61826,-53.164658,725.0,2.1519808769226074,203250,429.79288268089294,,93
-29.107443,69.55804,85.89691,-99.7365,581.5,-13.734753,58.688316,88.13782,-103.38826,283.0,-3.0069777965545654,205514,436.2102072238922,,94
52.403854,47.673756,130.48882,2.1401825,566.0,-28.287266,26.208345,14.494499,-68.1774,301.85714285714283,-12.045106887817383,207627,442.2818841934204,,95
31.735653,75.43475,161.88408,-50.18679,409.7142857142857,-45.49171,81.77217,88.260895,-153.01654,405.85714285714283,-6.499416351318359,210468,449.18305253982544,,96
34.524307,32.179913,100.07452,-21.646317,324.3333333333333,2.5231917,46.900696,79.40628,-68.92327,373.7142857142857,-0.37923336029052734,213084,456.1047873497009,,97
28.974752,52.398476,99.390366,-46.18921,394.85714285714283,42.238487,42.988117,106.475334,-5.5741043,350.5,7.0644755363464355,215888,463.2717137336731,,98
49.11718,57.352108,134.15414,-13.757502,488.6,87.24852,3.259838,90.508354,83.98868,1000.0,6.169775485992432,217888,469.4223086833954,,99
18.66636,46.898907,117.482315,-51.990635,238.55555555555554,47.45848,50.008747,119.943245,-41.051025,423.8333333333333,8.803459167480469,220431,474.9873604774475,,100
44.21205,35.0596,127.36064,0.43012047,329.77777777777777,71.669945,42.502865,139.99669,36.9433,418.6666666666667,7.540459156036377,222943,481.6271347999573,,101
37.79194,50.41997,128.04677,-15.929741,502.6,16.58554,49.39275,105.260155,-50.4507,430.3333333333333,-2.6250600814819336,225525,488.08592653274536,,102
23.170725,30.856352,76.00378,-25.0892,289.57142857142856,40.4938,47.99331,84.64848,-26.224438,732.0,1.3347843885421753,227721,493.1254940032959,,103
65.13258,45.630142,124.15113,4.9151,596.5,75.43046,64.40126,137.33849,-13.375343,716.0,6.772301197052002,229869,498.9491603374481,,104
31.149006,18.085175,47.50812,-0.91954994,495.6,84.89722,57.657784,168.73749,19.780655,574.5,9.215841293334961,232167,504.8489601612091,,105
59.194183,90.15491,215.17499,-69.50028,336.3333333333333,29.27888,34.76943,88.62227,-12.291595,427.1666666666667,1.1558986902236938,234730,510.530091047287,,106
71.61002,42.032387,114.99314,14.725979,735.0,20.653582,27.166767,53.96587,-12.578703,711.0,-1.7828201055526733,236863,516.4795353412628,,107
73.93464,38.183838,104.28578,20.079437,741.0,90.477264,13.008572,103.48583,77.46869,1000.0,6.628470420837402,238863,522.2607073783875,,108
72.11754,52.2239,124.34144,19.893639,1000.0,119.16084,12.934921,132.09576,106.22592,1000.0,8.712430000305176,240863,527.9266016483307,,109
99.611496,6.2778745,105.88937,93.333626,1000.0,-18.30774,89.84943,78.9931,-179.2178,419.6,-10.0359468460083,242961,533.271915435791,,110
86.63917,58.598045,145.23721,28.04112,1000.0,20.904749,102.547676,130.47926,-148.01175,573.2,-1.4669517278671265,245827,539.9558365345001,,111
87.53967,53.3875,128.69487,12.143967,707.3333333333334,60.502506,63.797398,137.60605,-18.625664,731.6666666666666,3.8924152851104736,248022,545.7181475162506,,112
135.32776,11.967407,147.29517,123.36035,1000.0,46.27982,47.69773,148.36218,4.683136,484.0,2.4150443077087402,250926,552.3265509605408,,113
123.01188,23.903114,146.915,99.108765,1000.0,80.355736,33.1721,118.01845,31.966896,576.0,7.053112506866455,253230,558.3354144096375,,114
101.3169,32.241158,133.55806,69.075745,1000.0,53.22239,54.241066,130.61162,-7.0729294,591.25,3.6377785205841064,255595,564.3118829727173,,115
86.00978,13.6561775,99.66596,72.35361,1000.0,73.66343,50.58348,121.03457,3.555725,731.0,4.309417247772217,257788,570.4023501873016,,116
97.69608,19.171638,116.86772,78.524445,1000.0,96.58363,30.59544,127.17907,65.98819,1000.0,4.723712921142578,259788,575.8683524131775,,117
35.24437,48.297676,114.60104,-10.012466,620.75,48.249706,58.873222,101.660904,-33.7688,670.0,0.8597437739372253,261798,582.2075796127319,,118
109.444275,11.413021,120.85729,98.03125,1000.0,88.91479,25.966562,114.88135,62.948223,1000.0,4.0668134689331055,263798,587.978303194046,,119
85.57679,49.849903,154.99084,40.20269,731.6666666666666,52.08694,53.546967,114.651764,-16.143387,865.6666666666666,-0.90123051404953,266395,595.1488311290741,,120
77.3423,58.80684,173.29681,10.384506,598.2,119.16462,19.710915,138.87553,99.453705,1000.0,4.334312915802002,268395,602.2632167339325,,121
83.36677,54.21828,147.38371,14.80962,718.6666666666666,91.72977,19.40187,111.13164,72.327896,1000.0,5.315969944000244,270395,607.9877951145172,,122
55.331528,40.76901,109.74353,3.620613,602.5,77.0907,51.762238,142.36325,21.828976,521.6,6.462812423706055,273003,614.4365384578705,,123
84.289185,71.98469,151.87952,-15.432865,746.6666666666666,36.00189,71.34796,152.01494,-67.55405,400.8,0.33155807852745056,275007,619.4938497543335,,124
62.47594,65.3052,153.6043,-1.3978653,493.8,66.81936,53.926003,154.76303,14.51833,453.1666666666667,7.107539176940918,277726,625.7610311508179,,125
76.26915,33.06663,112.559265,32.582478,726.6666666666666,58.54206,59.319572,118.74286,-22.505497,592.75,4.974703788757324,280097,631.9944686889648,,126
93.82263,54.877666,169.13815,34.34642,605.25,87.89392,38.33253,115.36502,33.6852,736.6666666666666,7.917820453643799,282307,638.0298728942871,,127
88.472946,49.492958,151.28777,23.083946,579.25,54.290905,50.58658,118.035324,-3.376175,545.2,4.12891149520874,285033,644.0005202293396,,128
67.10955,38.28657,103.4212,14.170242,731.3333333333334,83.96964,48.3606,135.89914,34.800964,589.0,8.083687782287598,287389,649.8570230007172,,129
153.91199,1.7715225,155.68352,152.14047,1000.0,74.716385,45.738274,132.58478,20.716156,519.6,7.552721977233887,289987,655.3548173904419,,130
87.55334,56.71502,149.89603,20.367699,594.75,137.19513,1.4255371,138.62067,135.76959,1000.0,8.095993041992188,291987,661.0632357597351,,131
82.13921,53.557034,154.30365,17.53091,588.25,127.51233,35.06665,162.57898,92.44568,1000.0,7.897996425628662,293987,666.0410792827606,,132
74.78289,43.206974,141.11804,23.632893,571.75,66.55843,71.974075,170.12383,7.173397,503.0,7.702466011047363,296502,671.4256205558777,,133
152.7084,6.6502686,159.35867,146.05814,1000.0,55.784485,63.587364,138.78435,-47.541008,513.8,5.106109142303467,299071,676.3235399723053,,134
13.716429,58.61709,152.84274,-34.591026,296.0,125.91466,39.40379,165.31845,86.51087,1000.0,6.548730850219727,301071,680.8140320777893,,135
107.61727,29.108574,136.72585,78.5087,1000.0,58.255726,61.843258,155.6191,-5.325695,463.5,6.206305027008057,303852,686.438051700592,,136
142.7818,18.081059,160.86285,124.70074,1000.0,150.31839,5.386009,155.70439,144.93237,1000.0,11.80069637298584,305852,691.5826408863068,,137
